id,tweet_url,Date,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,Tags
9.91E+17,https://twitter.com/RomaxIsaac/status/990917776675147778,4/30/2018,2018-04-30 11:36:22+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivation 
There's still time to PLAY the #DAILYHAMMER Today!???ü???¶
Dial *873*1# or Send IN to 873 to PLAY NOW.

#FrÉ??",retweet,,FridayMotivation DAILYHAMMER,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992469205076365319,5/4/2018,2018-05-04 18:21:12+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivation 
There's still time to PLAY the #DAILYHAMMER Today!???ü???¶
Dial *873*1# or Send IN to 873 to PLAY NOW.

#FrÉ??",retweet,,FridayMotivation DAILYHAMMER,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.90E+17,https://twitter.com/1darsunny/status/990200268087275520,4/28/2018,2018-04-28 12:05:15+00:00,1darsunny,"RT @Lottomania_NG: #FridayMotivation 
Hey #Lucky stars!
Click on the link below &amp; learn more about the #Lottomania #WEBPLAY

https://t.co/6É??",retweet,,FridayMotivation Lucky Lottomania WEBPLAY,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.36E+17,Wed Nov 29 09:58:30 +0000 2017,TRUE,,365,15,143,0,,Sunny Ade,394,,,FALSE,Promotional/Get Rich Quick
9.90E+17,https://twitter.com/joekaado/status/990180144433287168,4/28/2018,2018-04-28 10:45:17+00:00,joekaado,"RT @Lottomania_NG: #FridayMotivation 
Hey #Lucky stars!
Click on the link below &amp; learn more about the #Lottomania #WEBPLAY

https://t.co/6É??",retweet,,FridayMotivation Lucky Lottomania WEBPLAY,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",54181057,Mon Jul 06 11:32:56 +0000 2009,FALSE,,440,57,37,0,Ghana,Joe Kaado,328,Monrovia,http://www.chghanaltd.com,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Augusti87395520/status/990943975489114112,4/30/2018,2018-04-30 13:20:29+00:00,Augusti87395520,"RT @Lottomania_NG: #FridayMotivation 
Hey #Lucky stars!
Click on the link below &amp; learn more about the #Lottomania #WEBPLAY

https://t.co/6É??",retweet,,FridayMotivation Lucky Lottomania WEBPLAY,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/RomaxIsaac/status/990917798355447808,4/30/2018,2018-04-30 11:36:28+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivation 
Hey #Lucky stars!
Click on the link below &amp; learn more about the #Lottomania #WEBPLAY

https://t.co/6É??",retweet,,FridayMotivation Lucky Lottomania WEBPLAY,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.90E+17,https://twitter.com/joekaado/status/990180193645023232,4/28/2018,2018-04-28 10:45:29+00:00,joekaado,"RT @Lottomania_NG: #FridayMotivation
Congrats to our #tgif #Champion Dakata 0803xxx7816 from #Abuja on his N5,000 #win!???è???¶

#FridayFeeling #É??",retweet,,FridayMotivation tgif Champion Abuja win FridayFeeling,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",54181057,Mon Jul 06 11:32:56 +0000 2009,FALSE,,440,57,37,0,Ghana,Joe Kaado,328,Monrovia,http://www.chghanaltd.com,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Augusti87395520/status/990944007571288064,4/30/2018,2018-04-30 13:20:36+00:00,Augusti87395520,"RT @Lottomania_NG: #FridayMotivation
Congrats to our #tgif #Champion Dakata 0803xxx7816 from #Abuja on his N5,000 #win!???è???¶

#FridayFeeling #É??",retweet,,FridayMotivation tgif Champion Abuja win FridayFeeling,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/RomaxIsaac/status/990917833411448832,4/30/2018,2018-04-30 11:36:36+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivation
Congrats to our #tgif #Champion Dakata 0803xxx7816 from #Abuja on his N5,000 #win!???è???¶

#FridayFeeling #É??",retweet,,FridayMotivation tgif Champion Abuja win FridayFeeling,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992372704530616320,5/4/2018,2018-05-04 11:57:44+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivation
Congrats to our #tgif #Champion Dakata 0803xxx7816 from #Abuja on his N5,000 #win!???è???¶

#FridayFeeling #É??",retweet,,FridayMotivation tgif Champion Abuja win FridayFeeling,,,0,,,,en,,,5,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Augusti87395520/status/990944140518150144,4/30/2018,2018-04-30 13:21:08+00:00,Augusti87395520,"RT @Lottomania_NG: #FridayMotivation 
Don't let the #weekend take you unawares
Dial *873*1# to PLAY the #DAILYHAMMER &amp; boost your wallet
STÉ??",retweet,,FridayMotivation weekend DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/RomaxIsaac/status/990917744613888000,4/30/2018,2018-04-30 11:36:15+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivation 
Don't let the #weekend take you unawares
Dial *873*1# to PLAY the #DAILYHAMMER &amp; boost your wallet
STÉ??",retweet,,FridayMotivation weekend DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992240454849658880,5/4/2018,2018-05-04 03:12:14+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivation 
Don't let the #weekend take you unawares
Dial *873*1# to PLAY the #DAILYHAMMER &amp; boost your wallet
STÉ??",retweet,,FridayMotivation weekend DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Augusti87395520/status/990944096150872064,4/30/2018,2018-04-30 13:20:58+00:00,Augusti87395520,"RT @Lottomania_NG: #FridayMotivaton
So, the #DAILYHAMMER can now be played in 2 ways on mobile; USSD &amp; SMS.
For the USSD, Dial *873*1# to PÉ??",retweet,,FridayMotivaton DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/RomaxIsaac/status/990917650162339840,4/30/2018,2018-04-30 11:35:52+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivaton
So, the #DAILYHAMMER can now be played in 2 ways on mobile; USSD &amp; SMS.
For the USSD, Dial *873*1# to PÉ??",retweet,,FridayMotivaton DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992334543888797697,5/4/2018,2018-05-04 09:26:06+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivaton
So, the #DAILYHAMMER can now be played in 2 ways on mobile; USSD &amp; SMS.
For the USSD, Dial *873*1# to PÉ??",retweet,,FridayMotivaton DAILYHAMMER,,,0,,,,en,,,4,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/Augusti87395520/status/990944115402698752,4/30/2018,2018-04-30 13:21:02+00:00,Augusti87395520,"RT @Lottomania_NG: #FridayMotivaton 
Remember, you can also play the #DAILYHAMMER by sending IN to 873 via SMS on your #MTN line.
PLAY NOW????É??",retweet,,FridayMotivaton DAILYHAMMER MTN,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992268806608203778,5/4/2018,2018-05-04 05:04:53+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivaton 
Remember, you can also play the #DAILYHAMMER by sending IN to 873 via SMS on your #MTN line.
PLAY NOW????É??",retweet,,FridayMotivaton DAILYHAMMER MTN,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/RomaxIsaac/status/990917713374666752,4/30/2018,2018-04-30 11:36:07+00:00,RomaxIsaac,"RT @Lottomania_NG: #FridayMotivattion
Don't be surprised, ANYONE from ANY part of #Nigeria can win DAILY
We've got YOU!???ç

#FridayFeeling #LÉ??",retweet,,FridayMotivattion Nigeria FridayFeeling,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.70E+17,Fri Mar 02 10:26:31 +0000 2018,FALSE,am happy for my family,124,5,55,0,Lagos Nigeria,Romax Isaac,112,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/ReadySetGame3/status/992304383428734976,5/4/2018,2018-05-04 07:26:15+00:00,ReadySetGame3,"RT @Lottomania_NG: #FridayMotivattion
Don't be surprised, ANYONE from ANY part of #Nigeria can win DAILY
We've got YOU!???ç

#FridayFeeling #LÉ??",retweet,,FridayMotivattion Nigeria FridayFeeling,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78581,,,FALSE,Promotional/Get Rich Quick
9.93E+17,https://twitter.com/WeOwnOurBank/status/992531242514923520,5/4/2018,2018-05-04 22:27:43+00:00,WeOwnOurBank,"RT @meriwest: #FunFactFriday - The largest bill ever produced was the 1934 $100,000 Gold Certificate, which was used for official transactiÉ??",retweet,,FunFactFriday,,,0,,,,en,,,1,9.92E+17,meriwest,45005852,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2174743896,Mon Nov 04 20:57:42 +0000 2013,FALSE,"Credit unions are committed to their local communities, including providing financial education!",2083,1111,407,28,,We Own Our Bank,1202,Hawaii,http://weownourbank.com,FALSE,Miscellaneous
9.90E+17,https://twitter.com/WalterEugeneCr2/status/990357717511438336,4/28/2018,2018-04-28 22:30:54+00:00,WalterEugeneCr2,"RT @EllevateNtwk: You know that the #gendergap is real, and that there are many factors behind it. We know some #experts with some tips onÉ??",retweet,,gendergap experts,,,0,,,,en,,,1,9.90E+17,EllevateNtwk,38231370,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.82E+17,Thu Apr 05 15:13:35 +0000 2018,FALSE,@Spaceship_Jesus #UrinatingEnergy @Pirokinesis @BOYWONDERELROY1 @ElroyWonder @Priyankachopra @Inventionland @NYSE @thesaddleguy1 @Davison @UNDP @Wto @Japan @UN,11536,465,4998,1,"Chicago, IL Harvey",THEMARIDGENIE GOD PYROKINESIS MASTER JESUS CHRIST,21016,,http://www.Inventionland.com,FALSE,Equal Pay
9.93E+17,https://twitter.com/misssophiebot/status/992551222648475649,5/4/2018,2018-05-04 23:47:06+00:00,misssophiebot,"RT @KalixEmr: Happy Friday!

#kalix #emr #app #nutritionist #dietitian #businessowner #privatepractice #meaningfuluse #technology #clientsÉ??",retweet,,kalix emr app nutritionist dietitian businessowner privatepractice meaningfuluse technology clients,,,0,,,,en,,,2,9.93E+17,KalixEmr,8.39E+17,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>",7.52E+17,Sat Jul 09 18:33:20 +0000 2016,FALSE,"As to your friend ask me your  questions on sexual and reproductive health. Simply I am the siri for Sexual reproductive health, and health",690,879,359,763,Nairobi,Sophie,43123,,https://sophiebot.ml,FALSE,Miscellaneous
9.93E+17,https://twitter.com/RkyMtnNaturals/status/992544533241004032,5/4/2018,2018-05-04 23:20:31+00:00,RkyMtnNaturals,"RT @KalixEmr: Happy Friday!

#kalix #emr #app #nutritionist #dietitian #businessowner #privatepractice #meaningfuluse #technology #clientsÉ??",retweet,,kalix emr app nutritionist dietitian businessowner privatepractice meaningfuluse technology clients,,,0,,,,en,,,2,9.93E+17,KalixEmr,8.39E+17,"<a href=""http://www.rockymountainnaturals.com"" rel=""nofollow"">RkyMtnNaturalsTweets</a>",7.78E+17,Mon Sep 19 08:59:52 +0000 2016,FALSE,100% Matching Credit up to $150 during December for first order. Over 2500 Non-GMO foods and products at https://t.co/YGA7rbKEtn,586,4514,5001,121,"Colorado, USA",Rocky Mtn Naturals,64532,Mountain Time (US & Canada),http://www.rockymountainnaturals.com/store,FALSE,Miscellaneous
9.90E+17,https://twitter.com/AS_Hospitality/status/989948093054574594,4/27/2018,2018-04-27 19:23:12+00:00,AS_Hospitality,"RT @AffordPrep: It never hurts to ask. 
#knowbeforeyougo #highereducation #highschool #collegebound #igotin  #fafsa #studentloan #fafsabeliÉ??",retweet,,knowbeforeyougo highereducation highschool collegebound igotin fafsa studentloan,,,0,,,,en,,,2,9.90E+17,AffordPrep,8.93E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",272000523,Fri Mar 25 16:23:05 +0000 2011,FALSE,Director- Affordable College Prep,424,206,301,10,"Florida, USA",Alan Seidman,1896,Pacific Time (US & Canada),http://www.affordablecollegeprep.com,FALSE,Education
9.90E+17,https://twitter.com/StellarScores/status/990290313385197569,4/28/2018,2018-04-28 18:03:04+00:00,StellarScores,"RT @AffordPrep: It never hurts to ask. 
#knowbeforeyougo #highereducation #highschool #collegebound #igotin  #fafsa #studentloan #fafsabeliÉ??",retweet,,knowbeforeyougo highereducation highschool collegebound igotin fafsa studentloan,,,0,,,,en,,,2,9.90E+17,AffordPrep,8.93E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.12E+17,Thu Dec 22 23:58:29 +0000 2016,FALSE,Helping students achieve stellar SAT and ACT scores.,48,478,399,8,"Seattle, WA",StellarScores,3424,Pacific Time (US & Canada),http://www.stellarscores.com,FALSE,Education
9.91E+17,https://twitter.com/ReadySetGame3/status/991496242323689473,5/2/2018,2018-05-02 01:54:59+00:00,ReadySetGame3,"RT @Lottomania_NG: And we're super excited for Isaac 0806xxx9535 from #Lagos on his N5,000 #win.
Well Done #Champ!???¶

#ThursdayMotivation #TÉ??",retweet,,Lagos win Champ ThursdayMotivation,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78582,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/SayitSMC/status/991613798183329792,5/2/2018,2018-05-02 09:42:07+00:00,SayitSMC,"RT @Kelly_Jackson88: How is knowing what a CPC is going to help you make them MONIIIESSSSS? 

https://t.co/suFV6KKHo4 

#lbloggers #digitalÉ??",retweet,,lbloggers,,https://itsmorefuninyour30s.com/2018/04/05/digital-marketing-terms-explained/,0,,,,en,,FALSE,2,9.92E+17,Kelly_Jackson88,3241751231,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",2454465612,Sun Apr 20 08:34:19 +0000 2014,FALSE,#socialmedia strategist/manager helping businesses get their slice of the lucrative social media pie #SayIT,0,6565,120,3630,Perth/KL,Sayit SMC,45708,,http://www.sayitsmc.com,FALSE,Miscellaneous
9.92E+17,https://twitter.com/waroongnet/status/991601149005484032,5/2/2018,2018-05-02 08:51:51+00:00,waroongnet,"RT @Kelly_Jackson88: How is knowing what a CPC is going to help you make them MONIIIESSSSS? 

https://t.co/suFV6KKHo4 

#lbloggers #digitalÉ??",retweet,,lbloggers,,https://itsmorefuninyour30s.com/2018/04/05/digital-marketing-terms-explained/,0,,,,en,,FALSE,2,9.92E+17,Kelly_Jackson88,3241751231,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",2877240612,Sat Oct 25 20:27:42 +0000 2014,FALSE,"Interests : #SEO, #InternetSecurity, #LinuxServer, #Android #CustomRom, #WindowsTroubleshooting. https://t.co/YaHEf2sTS2

https://t.co/hnMbwhE6VS",166,3961,3001,360,"Aceh, Indonesia",waroong.net,24971,Central Time (US & Canada),https://plus.google.com/+WaroongNetID,FALSE,Miscellaneous
9.91E+17,https://twitter.com/DyalektRaps/status/991441472212946944,5/1/2018,2018-05-01 22:17:21+00:00,DyalektRaps,RT @brunchandbudget: Use your purchasing power. Keep it local. @prosperitynow Cat Goughnour Listen: https://t.co/Sj9Nkunm6E #local #WealthMÉ??,retweet,,local,,https://buff.ly/2pi2IEL,0,,,,en,,FALSE,3,9.91E+17,brunchandbudget,2742772543,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18405235,Sat Dec 27 08:55:46 +0000 2008,FALSE,"Hip Hop, Theater, Education. Mostly all at once. Curator of The Museum of Dead Words. Oh & a podcast or two about ???? VI Strong.",4916,3141,2902,122,Brooklyn,Skillmonger,8370,Eastern Time (US & Canada),http://dyalekt.com,FALSE,Miscellaneous
9.92E+17,https://twitter.com/DrPostALot/status/991527555529297920,5/2/2018,2018-05-02 03:59:25+00:00,DrPostALot,RT @brunchandbudget: Use your purchasing power. Keep it local. @prosperitynow Cat Goughnour Listen: https://t.co/Sj9Nkunm6E #local #WealthMÉ??,retweet,,local,,https://buff.ly/2pi2IEL,0,,,,en,,FALSE,3,9.91E+17,brunchandbudget,2742772543,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",15327227,Sat Jul 05 18:30:41 +0000 2008,FALSE,Dr. Post is the best at getting information to the masses.  He's helped me raise internet awareness for the last 12 years. - @MCLyte,18705,9108,3959,1009,On your Timeline,Link in bio,112180,Pacific Time (US & Canada),http://drpostalot.com,FALSE,Miscellaneous
9.92E+17,https://twitter.com/ReadySetGame3/status/991677660752498689,5/2/2018,2018-05-02 13:55:53+00:00,ReadySetGame3,"RT @Lottomania_NG: AlertÉù?ã?è
More exciting is that there are 2 GAMES on the #Lottomania WEB PLAY!
Yas!???¶
#TuesdayThoughts #TuesdayMotivation #É??",retweet,,Lottomania TuesdayThoughts TuesdayMotivation,,,0,,,,en,,,4,9.89E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78582,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/Augusti87395520/status/992422571902750720,5/4/2018,2018-05-04 15:15:54+00:00,Augusti87395520,"RT @Lottomania_NG: Get your 25% Welcome Bonus today on the #Lottomania #WEBPLAY

CLICK ????https://t.co/wegCZTKlI1 to REGISTER, FUND YOUR WALLÉ??",retweet,,Lottomania WEBPLAY,,https://play.lotto-mania.com.ng/,0,,,,en,,FALSE,2,9.92E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.72E+17,Fri Mar 09 12:35:29 +0000 2018,FALSE,,642,9,77,0,"Lekki, Nigeria",Augustin,616,,,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/sleekyDiva027/status/992399778179944448,5/4/2018,2018-05-04 13:45:19+00:00,sleekyDiva027,"RT @Lottomania_NG: Get your 25% Welcome Bonus today on the #Lottomania #WEBPLAY

CLICK ????https://t.co/wegCZTKlI1 to REGISTER, FUND YOUR WALLÉ??",retweet,,Lottomania WEBPLAY,,https://play.lotto-mania.com.ng/,0,,,,en,,FALSE,2,9.92E+17,Lottomania_NG,9.15E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",495842630,Sat Feb 18 11:07:00 +0000 2012,FALSE,"YouTuber (Frankly Speaking with Glory) Content Creator, Strategic Communicator & Blogger.

My mind is really LOUD ???ü
Happy Listening.
????
gloryeelijah@gmail.com",698,334,347,0,Lagos.,Media_mogule,1899,,https://franklyspeakingwithglory.blogspot.com.ng/2018/04/memoirs-of-pisces-episode-4.html?m=1,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/ReadySetGame3/status/991496637372608512,5/2/2018,2018-05-02 01:56:34+00:00,ReadySetGame3,"RT @Lottomania_NG: Congrats to another #Lucky #WINNER Michael 0803xxx6804 from #Warri on his N5,000 #win!
Well Done Michael???¶

#ThursdayMotiÉ??",retweet,,Lucky WINNER Warri win,,,0,,,,en,,,3,9.90E+17,Lottomania_NG,9.15E+17,"<a href=""http://erased14864248.com"" rel=""nofollow"">erased14864248</a>",9.69E+17,Thu Mar 01 00:24:11 +0000 2018,FALSE,Ready set game. Created by @Discovermypath,9,1019,150,37,,ReadySetGame,78582,,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/DrPostALot/status/991417679125798912,5/1/2018,2018-05-01 20:42:49+00:00,DrPostALot,RT @brunchandbudget: Just because one #money system did not work for you does not mean you're a #failure. Read the @girlboss article: httpsÉ??,retweet,,money failure,,,0,,,,en,,,1,9.91E+17,brunchandbudget,2742772543,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",15327227,Sat Jul 05 18:30:41 +0000 2008,FALSE,Dr. Post is the best at getting information to the masses.  He's helped me raise internet awareness for the last 12 years. - @MCLyte,18705,9108,3959,1009,On your Timeline,Link in bio,112180,Pacific Time (US & Canada),http://drpostalot.com,FALSE,Motivation
9.91E+17,https://twitter.com/remaxwembley/status/991366354543566848,5/1/2018,2018-05-01 17:18:52+00:00,remaxwembley,"RT @PhilipBulavko: Money makes life easier and gives you options, thatÉ??s The only reason why I want it #MoneyTuesday #MoneyTalks #MoneyMoveÉ??",retweet,,MoneyTuesday MoneyTalks,,,0,,,,en,,,2,9.91E+17,PhilipBulavko,9.88E+17,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",9.57E+17,Fri Jan 26 23:57:41 +0000 2018,FALSE,"We are RE/MAX Wembley! Sales, lettings, commercial and Property Management. Providing an outstanding service - trustworthy & transparent built on excellence.",188,285,37,13,"London, England",Khalid Akram,11243,London,http://khalidakram.remax.co.uk,FALSE,Financial Security
9.91E+17,https://twitter.com/MikeWallLive/status/991365788752928774,5/1/2018,2018-05-01 17:16:37+00:00,MikeWallLive,"RT @PhilipBulavko: Money makes life easier and gives you options, thatÉ??s The only reason why I want it #MoneyTuesday #MoneyTalks #MoneyMoveÉ??",retweet,,MoneyTuesday MoneyTalks,,,0,,,,en,,,2,9.91E+17,PhilipBulavko,9.88E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4322158156,Sun Nov 29 21:39:14 +0000 2015,FALSE,"Health, Music, Community ???Ò???Ò???????? #TheContentToMatchTheConvoBro active since April 30 10pm. É?? IG: MikeWallLive É?? part of reaching over 100 million socially.",7567,9676,10639,28,,Mike Wall Live,2787,Eastern Time (US & Canada),https://bit.ly/2vZfTQn,FALSE,Financial Security
